Country Name,Country ISO3,Year,Indicator Name,Indicator Code,Value
Belize,BLZ,2019,A woman can travel outside her home in the same way as a man (1=yes; 0=no),SG.HME.TRVL.EQ,1
Belize,BLZ,2018,A woman can travel outside her home in the same way as a man (1=yes; 0=no),SG.HME.TRVL.EQ,1
Belize,BLZ,2017,A woman can travel outside her home in the same way as a man (1=yes; 0=no),SG.HME.TRVL.EQ,1
Belize,BLZ,2016,A woman can travel outside her home in the same way as a man (1=yes; 0=no),SG.HME.TRVL.EQ,1
Belize,BLZ,2015,A woman can travel outside her home in the same way as a man (1=yes; 0=no),SG.HME.TRVL.EQ,1
Belize,BLZ,2014,A woman can travel outside her home in the same way as a man (1=yes; 0=no),SG.HME.TRVL.EQ,1
Belize,BLZ,2013,A woman can travel outside her home in the same way as a man (1=yes; 0=no),SG.HME.TRVL.EQ,1
Belize,BLZ,2012,A woman can travel outside her home in the same way as a man (1=yes; 0=no),SG.HME.TRVL.EQ,1
Belize,BLZ,2011,A woman can travel outside her home in the same way as a man (1=yes; 0=no),SG.HME.TRVL.EQ,1
Belize,BLZ,2010,A woman can travel outside her home in the same way as a man (1=yes; 0=no),SG.HME.TRVL.EQ,1
Belize,BLZ,2009,A woman can travel outside her home in the same way as a man (1=yes; 0=no),SG.HME.TRVL.EQ,1
Belize,BLZ,2008,A woman can travel outside her home in the same way as a man (1=yes; 0=no),SG.HME.TRVL.EQ,1
Belize,BLZ,2007,A woman can travel outside her home in the same way as a man (1=yes; 0=no),SG.HME.TRVL.EQ,1
Belize,BLZ,2006,A woman can travel outside her home in the same way as a man (1=yes; 0=no),SG.HME.TRVL.EQ,1
Belize,BLZ,2005,A woman can travel outside her home in the same way as a man (1=yes; 0=no),SG.HME.TRVL.EQ,1
Belize,BLZ,2004,A woman can travel outside her home in the same way as a man (1=yes; 0=no),SG.HME.TRVL.EQ,1
Belize,BLZ,2003,A woman can travel outside her home in the same way as a man (1=yes; 0=no),SG.HME.TRVL.EQ,1
Belize,BLZ,2002,A woman can travel outside her home in the same way as a man (1=yes; 0=no),SG.HME.TRVL.EQ,1
Belize,BLZ,2001,A woman can travel outside her home in the same way as a man (1=yes; 0=no),SG.HME.TRVL.EQ,1
Belize,BLZ,2000,A woman can travel outside her home in the same way as a man (1=yes; 0=no),SG.HME.TRVL.EQ,1
Belize,BLZ,1999,A woman can travel outside her home in the same way as a man (1=yes; 0=no),SG.HME.TRVL.EQ,1
Belize,BLZ,1998,A woman can travel outside her home in the same way as a man (1=yes; 0=no),SG.HME.TRVL.EQ,1
Belize,BLZ,1997,A woman can travel outside her home in the same way as a man (1=yes; 0=no),SG.HME.TRVL.EQ,1
Belize,BLZ,1996,A woman can travel outside her home in the same way as a man (1=yes; 0=no),SG.HME.TRVL.EQ,1
Belize,BLZ,1995,A woman can travel outside her home in the same way as a man (1=yes; 0=no),SG.HME.TRVL.EQ,1
Belize,BLZ,1994,A woman can travel outside her home in the same way as a man (1=yes; 0=no),SG.HME.TRVL.EQ,1
Belize,BLZ,1993,A woman can travel outside her home in the same way as a man (1=yes; 0=no),SG.HME.TRVL.EQ,1
Belize,BLZ,1992,A woman can travel outside her home in the same way as a man (1=yes; 0=no),SG.HME.TRVL.EQ,1
Belize,BLZ,1991,A woman can travel outside her home in the same way as a man (1=yes; 0=no),SG.HME.TRVL.EQ,1
Belize,BLZ,1990,A woman can travel outside her home in the same way as a man (1=yes; 0=no),SG.HME.TRVL.EQ,1
Belize,BLZ,1989,A woman can travel outside her home in the same way as a man (1=yes; 0=no),SG.HME.TRVL.EQ,1
Belize,BLZ,1988,A woman can travel outside her home in the same way as a man (1=yes; 0=no),SG.HME.TRVL.EQ,1
Belize,BLZ,1987,A woman can travel outside her home in the same way as a man (1=yes; 0=no),SG.HME.TRVL.EQ,1
Belize,BLZ,1986,A woman can travel outside her home in the same way as a man (1=yes; 0=no),SG.HME.TRVL.EQ,1
Belize,BLZ,1985,A woman can travel outside her home in the same way as a man (1=yes; 0=no),SG.HME.TRVL.EQ,1
Belize,BLZ,1984,A woman can travel outside her home in the same way as a man (1=yes; 0=no),SG.HME.TRVL.EQ,1
Belize,BLZ,1983,A woman can travel outside her home in the same way as a man (1=yes; 0=no),SG.HME.TRVL.EQ,1
Belize,BLZ,1982,A woman can travel outside her home in the same way as a man (1=yes; 0=no),SG.HME.TRVL.EQ,1
Belize,BLZ,1981,A woman can travel outside her home in the same way as a man (1=yes; 0=no),SG.HME.TRVL.EQ,1
Belize,BLZ,1980,A woman can travel outside her home in the same way as a man (1=yes; 0=no),SG.HME.TRVL.EQ,1
Belize,BLZ,1979,A woman can travel outside her home in the same way as a man (1=yes; 0=no),SG.HME.TRVL.EQ,1
Belize,BLZ,1978,A woman can travel outside her home in the same way as a man (1=yes; 0=no),SG.HME.TRVL.EQ,1
Belize,BLZ,1977,A woman can travel outside her home in the same way as a man (1=yes; 0=no),SG.HME.TRVL.EQ,1
Belize,BLZ,1976,A woman can travel outside her home in the same way as a man (1=yes; 0=no),SG.HME.TRVL.EQ,1
Belize,BLZ,1975,A woman can travel outside her home in the same way as a man (1=yes; 0=no),SG.HME.TRVL.EQ,1
Belize,BLZ,1974,A woman can travel outside her home in the same way as a man (1=yes; 0=no),SG.HME.TRVL.EQ,1
Belize,BLZ,1973,A woman can travel outside her home in the same way as a man (1=yes; 0=no),SG.HME.TRVL.EQ,1
Belize,BLZ,1972,A woman can travel outside her home in the same way as a man (1=yes; 0=no),SG.HME.TRVL.EQ,1
Belize,BLZ,1971,A woman can travel outside her home in the same way as a man (1=yes; 0=no),SG.HME.TRVL.EQ,1
Belize,BLZ,1970,A woman can travel outside her home in the same way as a man (1=yes; 0=no),SG.HME.TRVL.EQ,1
Belize,BLZ,2023,Male and female surviving spouses have equal rights to inherit assets (1=yes; 0=no),SG.IHT.ASST.EQ,1
Belize,BLZ,2022,Male and female surviving spouses have equal rights to inherit assets (1=yes; 0=no),SG.IHT.ASST.EQ,1
Belize,BLZ,2021,Male and female surviving spouses have equal rights to inherit assets (1=yes; 0=no),SG.IHT.ASST.EQ,1
Belize,BLZ,2020,Male and female surviving spouses have equal rights to inherit assets (1=yes; 0=no),SG.IHT.ASST.EQ,1
Belize,BLZ,2019,Male and female surviving spouses have equal rights to inherit assets (1=yes; 0=no),SG.IHT.ASST.EQ,1
Belize,BLZ,2018,Male and female surviving spouses have equal rights to inherit assets (1=yes; 0=no),SG.IHT.ASST.EQ,1
Belize,BLZ,2017,Male and female surviving spouses have equal rights to inherit assets (1=yes; 0=no),SG.IHT.ASST.EQ,1
Belize,BLZ,2016,Male and female surviving spouses have equal rights to inherit assets (1=yes; 0=no),SG.IHT.ASST.EQ,1
Belize,BLZ,2015,Male and female surviving spouses have equal rights to inherit assets (1=yes; 0=no),SG.IHT.ASST.EQ,1
Belize,BLZ,2014,Male and female surviving spouses have equal rights to inherit assets (1=yes; 0=no),SG.IHT.ASST.EQ,1
Belize,BLZ,2013,Male and female surviving spouses have equal rights to inherit assets (1=yes; 0=no),SG.IHT.ASST.EQ,1
Belize,BLZ,2012,Male and female surviving spouses have equal rights to inherit assets (1=yes; 0=no),SG.IHT.ASST.EQ,1
Belize,BLZ,2011,Male and female surviving spouses have equal rights to inherit assets (1=yes; 0=no),SG.IHT.ASST.EQ,1
Belize,BLZ,2010,Male and female surviving spouses have equal rights to inherit assets (1=yes; 0=no),SG.IHT.ASST.EQ,1
Belize,BLZ,2009,Male and female surviving spouses have equal rights to inherit assets (1=yes; 0=no),SG.IHT.ASST.EQ,1
Belize,BLZ,2008,Male and female surviving spouses have equal rights to inherit assets (1=yes; 0=no),SG.IHT.ASST.EQ,1
Belize,BLZ,2007,Male and female surviving spouses have equal rights to inherit assets (1=yes; 0=no),SG.IHT.ASST.EQ,1
Belize,BLZ,2006,Male and female surviving spouses have equal rights to inherit assets (1=yes; 0=no),SG.IHT.ASST.EQ,1
Belize,BLZ,2005,Male and female surviving spouses have equal rights to inherit assets (1=yes; 0=no),SG.IHT.ASST.EQ,1
Belize,BLZ,2004,Male and female surviving spouses have equal rights to inherit assets (1=yes; 0=no),SG.IHT.ASST.EQ,1
Belize,BLZ,2003,Male and female surviving spouses have equal rights to inherit assets (1=yes; 0=no),SG.IHT.ASST.EQ,1
Belize,BLZ,2002,Male and female surviving spouses have equal rights to inherit assets (1=yes; 0=no),SG.IHT.ASST.EQ,1
Belize,BLZ,2001,Male and female surviving spouses have equal rights to inherit assets (1=yes; 0=no),SG.IHT.ASST.EQ,1
Belize,BLZ,2000,Male and female surviving spouses have equal rights to inherit assets (1=yes; 0=no),SG.IHT.ASST.EQ,1
Belize,BLZ,1999,Male and female surviving spouses have equal rights to inherit assets (1=yes; 0=no),SG.IHT.ASST.EQ,1
Belize,BLZ,1998,Male and female surviving spouses have equal rights to inherit assets (1=yes; 0=no),SG.IHT.ASST.EQ,1
Belize,BLZ,1997,Male and female surviving spouses have equal rights to inherit assets (1=yes; 0=no),SG.IHT.ASST.EQ,1
Belize,BLZ,1996,Male and female surviving spouses have equal rights to inherit assets (1=yes; 0=no),SG.IHT.ASST.EQ,1
Belize,BLZ,1995,Male and female surviving spouses have equal rights to inherit assets (1=yes; 0=no),SG.IHT.ASST.EQ,1
Belize,BLZ,1994,Male and female surviving spouses have equal rights to inherit assets (1=yes; 0=no),SG.IHT.ASST.EQ,1
Belize,BLZ,1993,Male and female surviving spouses have equal rights to inherit assets (1=yes; 0=no),SG.IHT.ASST.EQ,1
Belize,BLZ,1992,Male and female surviving spouses have equal rights to inherit assets (1=yes; 0=no),SG.IHT.ASST.EQ,1
Belize,BLZ,1991,Male and female surviving spouses have equal rights to inherit assets (1=yes; 0=no),SG.IHT.ASST.EQ,1
Belize,BLZ,1990,Male and female surviving spouses have equal rights to inherit assets (1=yes; 0=no),SG.IHT.ASST.EQ,1
Belize,BLZ,1989,Male and female surviving spouses have equal rights to inherit assets (1=yes; 0=no),SG.IHT.ASST.EQ,1
Belize,BLZ,1988,Male and female surviving spouses have equal rights to inherit assets (1=yes; 0=no),SG.IHT.ASST.EQ,1
Belize,BLZ,1987,Male and female surviving spouses have equal rights to inherit assets (1=yes; 0=no),SG.IHT.ASST.EQ,1
Belize,BLZ,1986,Male and female surviving spouses have equal rights to inherit assets (1=yes; 0=no),SG.IHT.ASST.EQ,1
Belize,BLZ,1985,Male and female surviving spouses have equal rights to inherit assets (1=yes; 0=no),SG.IHT.ASST.EQ,1
Belize,BLZ,1984,Male and female surviving spouses have equal rights to inherit assets (1=yes; 0=no),SG.IHT.ASST.EQ,1
Belize,BLZ,1983,Male and female surviving spouses have equal rights to inherit assets (1=yes; 0=no),SG.IHT.ASST.EQ,1
Belize,BLZ,1982,Male and female surviving spouses have equal rights to inherit assets (1=yes; 0=no),SG.IHT.ASST.EQ,1
Belize,BLZ,1981,Male and female surviving spouses have equal rights to inherit assets (1=yes; 0=no),SG.IHT.ASST.EQ,1
Belize,BLZ,1980,Male and female surviving spouses have equal rights to inherit assets (1=yes; 0=no),SG.IHT.ASST.EQ,1
Belize,BLZ,1979,Male and female surviving spouses have equal rights to inherit assets (1=yes; 0=no),SG.IHT.ASST.EQ,1
Belize,BLZ,1978,Male and female surviving spouses have equal rights to inherit assets (1=yes; 0=no),SG.IHT.ASST.EQ,1
Belize,BLZ,1977,Male and female surviving spouses have equal rights to inherit assets (1=yes; 0=no),SG.IHT.ASST.EQ,1
Belize,BLZ,1976,Male and female surviving spouses have equal rights to inherit assets (1=yes; 0=no),SG.IHT.ASST.EQ,1
Belize,BLZ,1975,Male and female surviving spouses have equal rights to inherit assets (1=yes; 0=no),SG.IHT.ASST.EQ,1
Belize,BLZ,1974,Male and female surviving spouses have equal rights to inherit assets (1=yes; 0=no),SG.IHT.ASST.EQ,1
Belize,BLZ,1973,Male and female surviving spouses have equal rights to inherit assets (1=yes; 0=no),SG.IHT.ASST.EQ,1
Belize,BLZ,1972,Male and female surviving spouses have equal rights to inherit assets (1=yes; 0=no),SG.IHT.ASST.EQ,1
Belize,BLZ,1971,Male and female surviving spouses have equal rights to inherit assets (1=yes; 0=no),SG.IHT.ASST.EQ,1
Belize,BLZ,1970,Male and female surviving spouses have equal rights to inherit assets (1=yes; 0=no),SG.IHT.ASST.EQ,1
Belize,BLZ,2023,Sons and daughters have equal rights to inherit assets from their parents (1=yes; 0=no),SG.IHT.ASST.PT.EQ,1
Belize,BLZ,2022,Sons and daughters have equal rights to inherit assets from their parents (1=yes; 0=no),SG.IHT.ASST.PT.EQ,1
Belize,BLZ,2021,Sons and daughters have equal rights to inherit assets from their parents (1=yes; 0=no),SG.IHT.ASST.PT.EQ,1
Belize,BLZ,2020,Sons and daughters have equal rights to inherit assets from their parents (1=yes; 0=no),SG.IHT.ASST.PT.EQ,1
Belize,BLZ,2019,Sons and daughters have equal rights to inherit assets from their parents (1=yes; 0=no),SG.IHT.ASST.PT.EQ,1
Belize,BLZ,2018,Sons and daughters have equal rights to inherit assets from their parents (1=yes; 0=no),SG.IHT.ASST.PT.EQ,1
Belize,BLZ,2017,Sons and daughters have equal rights to inherit assets from their parents (1=yes; 0=no),SG.IHT.ASST.PT.EQ,1
Belize,BLZ,2016,Sons and daughters have equal rights to inherit assets from their parents (1=yes; 0=no),SG.IHT.ASST.PT.EQ,1
Belize,BLZ,2015,Sons and daughters have equal rights to inherit assets from their parents (1=yes; 0=no),SG.IHT.ASST.PT.EQ,1
Belize,BLZ,2014,Sons and daughters have equal rights to inherit assets from their parents (1=yes; 0=no),SG.IHT.ASST.PT.EQ,1
Belize,BLZ,2013,Sons and daughters have equal rights to inherit assets from their parents (1=yes; 0=no),SG.IHT.ASST.PT.EQ,1
Belize,BLZ,2012,Sons and daughters have equal rights to inherit assets from their parents (1=yes; 0=no),SG.IHT.ASST.PT.EQ,1
Belize,BLZ,2011,Sons and daughters have equal rights to inherit assets from their parents (1=yes; 0=no),SG.IHT.ASST.PT.EQ,1
Belize,BLZ,2010,Sons and daughters have equal rights to inherit assets from their parents (1=yes; 0=no),SG.IHT.ASST.PT.EQ,1
Belize,BLZ,2009,Sons and daughters have equal rights to inherit assets from their parents (1=yes; 0=no),SG.IHT.ASST.PT.EQ,1
Belize,BLZ,2008,Sons and daughters have equal rights to inherit assets from their parents (1=yes; 0=no),SG.IHT.ASST.PT.EQ,1
Belize,BLZ,2007,Sons and daughters have equal rights to inherit assets from their parents (1=yes; 0=no),SG.IHT.ASST.PT.EQ,1
Belize,BLZ,2006,Sons and daughters have equal rights to inherit assets from their parents (1=yes; 0=no),SG.IHT.ASST.PT.EQ,1
Belize,BLZ,2005,Sons and daughters have equal rights to inherit assets from their parents (1=yes; 0=no),SG.IHT.ASST.PT.EQ,1
Belize,BLZ,2004,Sons and daughters have equal rights to inherit assets from their parents (1=yes; 0=no),SG.IHT.ASST.PT.EQ,1
Belize,BLZ,2003,Sons and daughters have equal rights to inherit assets from their parents (1=yes; 0=no),SG.IHT.ASST.PT.EQ,1
Belize,BLZ,2002,Sons and daughters have equal rights to inherit assets from their parents (1=yes; 0=no),SG.IHT.ASST.PT.EQ,1
Belize,BLZ,2001,Sons and daughters have equal rights to inherit assets from their parents (1=yes; 0=no),SG.IHT.ASST.PT.EQ,1
Belize,BLZ,2000,Sons and daughters have equal rights to inherit assets from their parents (1=yes; 0=no),SG.IHT.ASST.PT.EQ,1
Belize,BLZ,1999,Sons and daughters have equal rights to inherit assets from their parents (1=yes; 0=no),SG.IHT.ASST.PT.EQ,1
Belize,BLZ,1998,Sons and daughters have equal rights to inherit assets from their parents (1=yes; 0=no),SG.IHT.ASST.PT.EQ,1
Belize,BLZ,1997,Sons and daughters have equal rights to inherit assets from their parents (1=yes; 0=no),SG.IHT.ASST.PT.EQ,1
Belize,BLZ,1996,Sons and daughters have equal rights to inherit assets from their parents (1=yes; 0=no),SG.IHT.ASST.PT.EQ,1
Belize,BLZ,1995,Sons and daughters have equal rights to inherit assets from their parents (1=yes; 0=no),SG.IHT.ASST.PT.EQ,1
Belize,BLZ,1994,Sons and daughters have equal rights to inherit assets from their parents (1=yes; 0=no),SG.IHT.ASST.PT.EQ,1
Belize,BLZ,1993,Sons and daughters have equal rights to inherit assets from their parents (1=yes; 0=no),SG.IHT.ASST.PT.EQ,1
Belize,BLZ,1992,Sons and daughters have equal rights to inherit assets from their parents (1=yes; 0=no),SG.IHT.ASST.PT.EQ,1
Belize,BLZ,1991,Sons and daughters have equal rights to inherit assets from their parents (1=yes; 0=no),SG.IHT.ASST.PT.EQ,1
Belize,BLZ,1990,Sons and daughters have equal rights to inherit assets from their parents (1=yes; 0=no),SG.IHT.ASST.PT.EQ,1
Belize,BLZ,1989,Sons and daughters have equal rights to inherit assets from their parents (1=yes; 0=no),SG.IHT.ASST.PT.EQ,1
Belize,BLZ,1988,Sons and daughters have equal rights to inherit assets from their parents (1=yes; 0=no),SG.IHT.ASST.PT.EQ,1
Belize,BLZ,1987,Sons and daughters have equal rights to inherit assets from their parents (1=yes; 0=no),SG.IHT.ASST.PT.EQ,1
Belize,BLZ,1986,Sons and daughters have equal rights to inherit assets from their parents (1=yes; 0=no),SG.IHT.ASST.PT.EQ,1
Belize,BLZ,1985,Sons and daughters have equal rights to inherit assets from their parents (1=yes; 0=no),SG.IHT.ASST.PT.EQ,1
Belize,BLZ,1984,Sons and daughters have equal rights to inherit assets from their parents (1=yes; 0=no),SG.IHT.ASST.PT.EQ,1
Belize,BLZ,1983,Sons and daughters have equal rights to inherit assets from their parents (1=yes; 0=no),SG.IHT.ASST.PT.EQ,1
Belize,BLZ,1982,Sons and daughters have equal rights to inherit assets from their parents (1=yes; 0=no),SG.IHT.ASST.PT.EQ,1
Belize,BLZ,1981,Sons and daughters have equal rights to inherit assets from their parents (1=yes; 0=no),SG.IHT.ASST.PT.EQ,1
Belize,BLZ,1980,Sons and daughters have equal rights to inherit assets from their parents (1=yes; 0=no),SG.IHT.ASST.PT.EQ,1
Belize,BLZ,1979,Sons and daughters have equal rights to inherit assets from their parents (1=yes; 0=no),SG.IHT.ASST.PT.EQ,1
Belize,BLZ,1978,Sons and daughters have equal rights to inherit assets from their parents (1=yes; 0=no),SG.IHT.ASST.PT.EQ,1
Belize,BLZ,1977,Sons and daughters have equal rights to inherit assets from their parents (1=yes; 0=no),SG.IHT.ASST.PT.EQ,1
Belize,BLZ,1976,Sons and daughters have equal rights to inherit assets from their parents (1=yes; 0=no),SG.IHT.ASST.PT.EQ,1
Belize,BLZ,1975,Sons and daughters have equal rights to inherit assets from their parents (1=yes; 0=no),SG.IHT.ASST.PT.EQ,1
Belize,BLZ,1974,Sons and daughters have equal rights to inherit assets from their parents (1=yes; 0=no),SG.IHT.ASST.PT.EQ,1
Belize,BLZ,1973,Sons and daughters have equal rights to inherit assets from their parents (1=yes; 0=no),SG.IHT.ASST.PT.EQ,1
Belize,BLZ,1972,Sons and daughters have equal rights to inherit assets from their parents (1=yes; 0=no),SG.IHT.ASST.PT.EQ,1
Belize,BLZ,1971,Sons and daughters have equal rights to inherit assets from their parents (1=yes; 0=no),SG.IHT.ASST.PT.EQ,1
Belize,BLZ,1970,Sons and daughters have equal rights to inherit assets from their parents (1=yes; 0=no),SG.IHT.ASST.PT.EQ,1
Belize,BLZ,2023,A woman can work in an industrial job in the same way as a man (1=yes; 0=no),SG.IND.WORK.EQ,0
Belize,BLZ,2022,A woman can work in an industrial job in the same way as a man (1=yes; 0=no),SG.IND.WORK.EQ,0
Belize,BLZ,2021,A woman can work in an industrial job in the same way as a man (1=yes; 0=no),SG.IND.WORK.EQ,0
Belize,BLZ,2020,A woman can work in an industrial job in the same way as a man (1=yes; 0=no),SG.IND.WORK.EQ,0
Belize,BLZ,2019,A woman can work in an industrial job in the same way as a man (1=yes; 0=no),SG.IND.WORK.EQ,0
Belize,BLZ,2018,A woman can work in an industrial job in the same way as a man (1=yes; 0=no),SG.IND.WORK.EQ,0
Belize,BLZ,2017,A woman can work in an industrial job in the same way as a man (1=yes; 0=no),SG.IND.WORK.EQ,0
Belize,BLZ,2016,A woman can work in an industrial job in the same way as a man (1=yes; 0=no),SG.IND.WORK.EQ,0
Belize,BLZ,2015,A woman can work in an industrial job in the same way as a man (1=yes; 0=no),SG.IND.WORK.EQ,0
Belize,BLZ,2014,A woman can work in an industrial job in the same way as a man (1=yes; 0=no),SG.IND.WORK.EQ,0
Belize,BLZ,2013,A woman can work in an industrial job in the same way as a man (1=yes; 0=no),SG.IND.WORK.EQ,0
Belize,BLZ,2012,A woman can work in an industrial job in the same way as a man (1=yes; 0=no),SG.IND.WORK.EQ,0
Belize,BLZ,2011,A woman can work in an industrial job in the same way as a man (1=yes; 0=no),SG.IND.WORK.EQ,0
Belize,BLZ,2010,A woman can work in an industrial job in the same way as a man (1=yes; 0=no),SG.IND.WORK.EQ,0
Belize,BLZ,2009,A woman can work in an industrial job in the same way as a man (1=yes; 0=no),SG.IND.WORK.EQ,0
Belize,BLZ,2008,A woman can work in an industrial job in the same way as a man (1=yes; 0=no),SG.IND.WORK.EQ,0
Belize,BLZ,2007,A woman can work in an industrial job in the same way as a man (1=yes; 0=no),SG.IND.WORK.EQ,0
Belize,BLZ,2006,A woman can work in an industrial job in the same way as a man (1=yes; 0=no),SG.IND.WORK.EQ,0
Belize,BLZ,2005,A woman can work in an industrial job in the same way as a man (1=yes; 0=no),SG.IND.WORK.EQ,0
Belize,BLZ,2004,A woman can work in an industrial job in the same way as a man (1=yes; 0=no),SG.IND.WORK.EQ,0
Belize,BLZ,2003,A woman can work in an industrial job in the same way as a man (1=yes; 0=no),SG.IND.WORK.EQ,0
Belize,BLZ,2002,A woman can work in an industrial job in the same way as a man (1=yes; 0=no),SG.IND.WORK.EQ,0
Belize,BLZ,2001,A woman can work in an industrial job in the same way as a man (1=yes; 0=no),SG.IND.WORK.EQ,0
Belize,BLZ,2000,A woman can work in an industrial job in the same way as a man (1=yes; 0=no),SG.IND.WORK.EQ,0
Belize,BLZ,1999,A woman can work in an industrial job in the same way as a man (1=yes; 0=no),SG.IND.WORK.EQ,0
Belize,BLZ,1998,A woman can work in an industrial job in the same way as a man (1=yes; 0=no),SG.IND.WORK.EQ,0
Belize,BLZ,1997,A woman can work in an industrial job in the same way as a man (1=yes; 0=no),SG.IND.WORK.EQ,0
Belize,BLZ,1996,A woman can work in an industrial job in the same way as a man (1=yes; 0=no),SG.IND.WORK.EQ,0
Belize,BLZ,1995,A woman can work in an industrial job in the same way as a man (1=yes; 0=no),SG.IND.WORK.EQ,0
Belize,BLZ,1994,A woman can work in an industrial job in the same way as a man (1=yes; 0=no),SG.IND.WORK.EQ,0
Belize,BLZ,1993,A woman can work in an industrial job in the same way as a man (1=yes; 0=no),SG.IND.WORK.EQ,0
Belize,BLZ,1992,A woman can work in an industrial job in the same way as a man (1=yes; 0=no),SG.IND.WORK.EQ,0
Belize,BLZ,1991,A woman can work in an industrial job in the same way as a man (1=yes; 0=no),SG.IND.WORK.EQ,0
Belize,BLZ,1990,A woman can work in an industrial job in the same way as a man (1=yes; 0=no),SG.IND.WORK.EQ,0
Belize,BLZ,1989,A woman can work in an industrial job in the same way as a man (1=yes; 0=no),SG.IND.WORK.EQ,0
Belize,BLZ,1988,A woman can work in an industrial job in the same way as a man (1=yes; 0=no),SG.IND.WORK.EQ,0
Belize,BLZ,1987,A woman can work in an industrial job in the same way as a man (1=yes; 0=no),SG.IND.WORK.EQ,0
Belize,BLZ,1986,A woman can work in an industrial job in the same way as a man (1=yes; 0=no),SG.IND.WORK.EQ,0
Belize,BLZ,1985,A woman can work in an industrial job in the same way as a man (1=yes; 0=no),SG.IND.WORK.EQ,0
Belize,BLZ,1984,A woman can work in an industrial job in the same way as a man (1=yes; 0=no),SG.IND.WORK.EQ,0
Belize,BLZ,1983,A woman can work in an industrial job in the same way as a man (1=yes; 0=no),SG.IND.WORK.EQ,0
Belize,BLZ,1982,A woman can work in an industrial job in the same way as a man (1=yes; 0=no),SG.IND.WORK.EQ,0
Belize,BLZ,1981,A woman can work in an industrial job in the same way as a man (1=yes; 0=no),SG.IND.WORK.EQ,0
Belize,BLZ,1980,A woman can work in an industrial job in the same way as a man (1=yes; 0=no),SG.IND.WORK.EQ,0
Belize,BLZ,1979,A woman can work in an industrial job in the same way as a man (1=yes; 0=no),SG.IND.WORK.EQ,0
Belize,BLZ,1978,A woman can work in an industrial job in the same way as a man (1=yes; 0=no),SG.IND.WORK.EQ,0
Belize,BLZ,1977,A woman can work in an industrial job in the same way as a man (1=yes; 0=no),SG.IND.WORK.EQ,0
Belize,BLZ,1976,A woman can work in an industrial job in the same way as a man (1=yes; 0=no),SG.IND.WORK.EQ,0
Belize,BLZ,1975,A woman can work in an industrial job in the same way as a man (1=yes; 0=no),SG.IND.WORK.EQ,0
Belize,BLZ,1974,A woman can work in an industrial job in the same way as a man (1=yes; 0=no),SG.IND.WORK.EQ,0
Belize,BLZ,1973,A woman can work in an industrial job in the same way as a man (1=yes; 0=no),SG.IND.WORK.EQ,0
Belize,BLZ,1972,A woman can work in an industrial job in the same way as a man (1=yes; 0=no),SG.IND.WORK.EQ,0
Belize,BLZ,1971,A woman can work in an industrial job in the same way as a man (1=yes; 0=no),SG.IND.WORK.EQ,0
Belize,BLZ,1970,A woman can work in an industrial job in the same way as a man (1=yes; 0=no),SG.IND.WORK.EQ,0
Belize,BLZ,2023,The law grants spouses equal administrative authority over assets during marriage (1=yes; 0=no),SG.LAW.ASST.AR,1
Belize,BLZ,2022,The law grants spouses equal administrative authority over assets during marriage (1=yes; 0=no),SG.LAW.ASST.AR,1
Belize,BLZ,2021,The law grants spouses equal administrative authority over assets during marriage (1=yes; 0=no),SG.LAW.ASST.AR,1
Belize,BLZ,2020,The law grants spouses equal administrative authority over assets during marriage (1=yes; 0=no),SG.LAW.ASST.AR,1
Belize,BLZ,2019,The law grants spouses equal administrative authority over assets during marriage (1=yes; 0=no),SG.LAW.ASST.AR,1
Belize,BLZ,2018,The law grants spouses equal administrative authority over assets during marriage (1=yes; 0=no),SG.LAW.ASST.AR,1
Belize,BLZ,2017,The law grants spouses equal administrative authority over assets during marriage (1=yes; 0=no),SG.LAW.ASST.AR,1
Belize,BLZ,2016,The law grants spouses equal administrative authority over assets during marriage (1=yes; 0=no),SG.LAW.ASST.AR,1
Belize,BLZ,2015,The law grants spouses equal administrative authority over assets during marriage (1=yes; 0=no),SG.LAW.ASST.AR,1
Belize,BLZ,2014,The law grants spouses equal administrative authority over assets during marriage (1=yes; 0=no),SG.LAW.ASST.AR,1
Belize,BLZ,2013,The law grants spouses equal administrative authority over assets during marriage (1=yes; 0=no),SG.LAW.ASST.AR,1
Belize,BLZ,2012,The law grants spouses equal administrative authority over assets during marriage (1=yes; 0=no),SG.LAW.ASST.AR,1
Belize,BLZ,2011,The law grants spouses equal administrative authority over assets during marriage (1=yes; 0=no),SG.LAW.ASST.AR,1
Belize,BLZ,2010,The law grants spouses equal administrative authority over assets during marriage (1=yes; 0=no),SG.LAW.ASST.AR,1
Belize,BLZ,2009,The law grants spouses equal administrative authority over assets during marriage (1=yes; 0=no),SG.LAW.ASST.AR,1
Belize,BLZ,2008,The law grants spouses equal administrative authority over assets during marriage (1=yes; 0=no),SG.LAW.ASST.AR,1
Belize,BLZ,2007,The law grants spouses equal administrative authority over assets during marriage (1=yes; 0=no),SG.LAW.ASST.AR,1
Belize,BLZ,2006,The law grants spouses equal administrative authority over assets during marriage (1=yes; 0=no),SG.LAW.ASST.AR,1
Belize,BLZ,2005,The law grants spouses equal administrative authority over assets during marriage (1=yes; 0=no),SG.LAW.ASST.AR,1
Belize,BLZ,2004,The law grants spouses equal administrative authority over assets during marriage (1=yes; 0=no),SG.LAW.ASST.AR,1
